new_ID,Q13A,Q13B,Q13C,Travel-accompany2,Q3,Q3_gr,Q3A,Q3B,Q3C,Q3D,Q3E,Child,Adult,Final_Group_Q3,Returned_Travel_Accompany,Accompaniment_schoolreturn,Fluctuation#7,Q7A,Q7B,Q7C,Q7D,Q7E,Child,Adult,Age,Duplicate,Gender,Grade,TYPEOFSC,shift_school,School transport,Transport_2or3wheelers,Travel_Accompany,Travel-accompany1,Travel-accompany2,TimeSchool,time_school,SchoolHomeTransport,home_schooltransportusual,Returned_Travel_Accompany,Parents_Trust,Cross_road,Allow_Public_Bus,Visit_Friend_Home,Visit_Relatives,Worship_Place,Visit_Shop,Dineout,Visit_Cinema,Friends_Dark,Play_Ground,Play_Score,Went_for_Walk,Went_Concert,Went_Club,Library,Café,Tuition,Part_time_work,Any_Activity,activity_alone,activity_independent,Q15R,weekend,RTI,RTI_Consult
1074,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,13,13,Girl,9,Public,morning shift only,walk,Walking,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0
1088,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,13,13,Girl,9,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,16 to 30 mins,16-30 min,Walking, ,Travelling home alone,Always,Yes,No,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0
1096,0,0, ,Mix,Mix,Mixed,0,1,0,0,1,1,1,Mixed,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,13,13,Girl,9,Public,morning shift only,walk,Walking,Mix,Mix,Mix,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,Yes,No,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0
1100,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,13,13,Girl,9,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0
1183,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,13,13,Boy,9,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,Yes,Not Done,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
1205,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,0,1,0,0,0,1,Adult,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,13,13,Girl,8,Public,morning shift only,Motorcycle,2 or 3 wheelers,Another adult,Another Adult,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Never,No,No,Not Done,With a parent or other adult,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,1
1208,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,13,13,Girl,8,Public,morning shift only,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,Yes,No,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
1214,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,13,13,Girl,8,Public,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Cycle,2 or 3 wheelers,Child of same age or younger,Always,No,No,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1
1215,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,13,13,Girl,8,Public,morning shift only,walk,Walking,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Cycle,2 or 3 wheelers,Travelling home alone,Always,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0
1216,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,13,13,Girl,8,Public,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0
1236,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,13,13,Boy,9,Public,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Always,Yes,No,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
1240,1,0,0,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,13,13,Girl,6,Public,morning shift only,walk,Walking,Parent,Parent,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Never,Yes,No,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Mix,mix,2,There was an activity,activity,1,1
1272,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,0,1,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,13,13,Girl,9,Public, ,walk,Walking,Child of same age or younger,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Sometime,No,No,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,1,1
12,0,0, ,Merged Parent and Adult,Merged Parent and Adult,Adult,0,1,0,0,0,0,1,Adult,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,14,14,Boy,9,Private,morning shift only,Motorcycle,2 or 3 wheelers,Parent,Parent,Merged Parent and Adult,< 5 mins,15 min or less,Walking,walk,Child of same age or younger,Always,No,Yes,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
13,1,0,1,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,14,14,Boy,9,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Never,No,Yes,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
17,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,14,14,Girl,7,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Always,No,No,Not Done,With a parent or other adult,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,1,0
19,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Mix,Child,FALSE,0,0,0,1,1,1,0,14,14,Girl,7,Private,morning shift only,walk,Walking,Older child / teenager,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Mix,Never,No,No,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,Mix,mix,2,There was an activity,activity,0,0
22,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,14,14,Boy,7,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,No,No,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
27,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,14,14,Girl,7,Private,morning shift only,walk,Walking,Older child / teenager,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Older child / teenager,Never,No,No,On Your own or with other young person,On Your own or with other young person,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
28,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Child of same age or younger,Child,TRUE,0,0,0,0,1,1,0,14,14,Girl,7,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Child of same age or younger,Never,No,No,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0
30,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Mix,Child,FALSE,1,0,0,1,0,1,0,14,14,Girl,7,Private,morning shift only,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Mix,Never,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0
31,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,1,1,0,Child,Mix,Child,FALSE,1,0,0,0,1,1,0,14,14,Girl,7,Private,morning shift only,walk,Walking,Mix,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Mix,Never,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,no visit,0,No Activity,no activity,0,0
34,0,0, ,Alone/Same Age,Alone/Same Age,Child,0,0,0,1,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,14,14,Boy,6,Private,morning shift only,walk,Walking,Older child / teenager,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Older child / teenager,Never,Yes,No,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,1,1
47,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,14,14,Girl,7,Private, ,school bus/van,Four wheelers,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,School Van,4 wheelers,Travelling home alone,Always,No,Yes,Not Done,With a parent or other adult,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,missing,0
50,1,,,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,14,14,Girl,7,Private, ,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Never,No,No,Not Done,Not Done,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,With a parent or other adult,Not Done,With a parent or other adult,visit with adult,2,There was an activity,activity,0,0
51,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,14,14,Girl,7,Private, ,school bus/van,Four wheelers,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,School Van,4 wheelers,Travelling home alone,Sometime,No,No,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
52,0,0, ,Alone/Same Age,Alone/Same Age,Child,1,0,0,1,0,1,0,Child,Older child / teenager,Child,TRUE,0,0,0,1,0,1,0,14,14,Girl,7,Private, ,walk,Walking,Mix,Alone/Same Age,Alone/Same Age,> 46 mins,more than 30 min,Walking,walk,Older child / teenager,Never,No,No,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,On Your own or with other young person,With a parent or other adult,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,With a parent or other adult,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0
65,1,0,0,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,14,14,Boy,7,Private,both morning and evening shifts,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,5 to 15 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,No,No,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,On Your own or with other young person,visit alone,1,There was an activity,activity,0,0
66,1,0,1,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,14,14,Boy,7,Private,both morning and evening shifts,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Always,No,No,Not Done,With a parent or other adult,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0
67,1,0,0,Alone/Same Age,Alone/Same Age,Child,1,0,0,0,0,1,0,Child,Travelling home alone,Child,TRUE,1,0,0,0,0,1,0,14,14,Boy,7,Private,both morning and evening shifts,walk,Walking,Travelled on my own,Alone/Same Age,Alone/Same Age,< 5 mins,15 min or less,Walking,walk,Travelling home alone,Sometime,No,No,On Your own or with other young person,Not Done,With a parent or other adult,On Your own or with other young person,Not Done,Not Done,Not Done,Not Done,Not Done,On Your own or with other young person,On Your own or with other young person,Not Done,Not Done,Not Done,On Your own or with other young person,Not Done,Mix,mix,2,There was an activity,activity,0,0
